================ Training Loss (Sun Nov 30 23:39:00 2025) ================
(epoch: 1, iters: 100, time: 1.820, data: 1.428) D_A: 0.138 G_A: 0.328 cycle_A: 0.915 idt_A: 0.000 D_B: 0.764 G_B: 0.909 cycle_B: 1.356 idt_B: 0.000 
================ Training Loss (Sun Nov 30 23:43:48 2025) ================
(epoch: 1, iters: 1, time: 2.341, data: 1.363) D_A: 1.258 G_A: 0.703 cycle_A: 9.894 idt_A: 0.000 D_B: 1.216 G_B: 0.662 cycle_B: 4.110 idt_B: 0.000 
(epoch: 1, iters: 2, time: 1.346, data: 0.000) D_A: 2.397 G_A: 3.836 cycle_A: 5.888 idt_A: 0.000 D_B: 0.997 G_B: 2.148 cycle_B: 2.880 idt_B: 0.000 
(epoch: 1, iters: 3, time: 1.344, data: 0.000) D_A: 1.374 G_A: 2.966 cycle_A: 4.208 idt_A: 0.000 D_B: 1.063 G_B: 1.741 cycle_B: 2.987 idt_B: 0.000 
(epoch: 1, iters: 4, time: 1.348, data: 0.000) D_A: 1.890 G_A: 5.718 cycle_A: 3.335 idt_A: 0.000 D_B: 1.281 G_B: 1.740 cycle_B: 2.970 idt_B: 0.000 
(epoch: 1, iters: 5, time: 1.345, data: 0.000) D_A: 0.979 G_A: 3.957 cycle_A: 3.836 idt_A: 0.000 D_B: 1.800 G_B: 3.373 cycle_B: 3.427 idt_B: 0.000 
(epoch: 1, iters: 6, time: 1.346, data: 0.000) D_A: 1.472 G_A: 1.325 cycle_A: 2.766 idt_A: 0.000 D_B: 1.037 G_B: 5.317 cycle_B: 3.437 idt_B: 0.000 
(epoch: 1, iters: 7, time: 1.347, data: 0.000) D_A: 1.041 G_A: 3.460 cycle_A: 2.395 idt_A: 0.000 D_B: 0.617 G_B: 2.821 cycle_B: 4.109 idt_B: 0.000 
(epoch: 1, iters: 8, time: 1.347, data: 0.000) D_A: 0.505 G_A: 3.426 cycle_A: 2.194 idt_A: 0.000 D_B: 0.443 G_B: 4.576 cycle_B: 3.930 idt_B: 0.000 
(epoch: 1, iters: 9, time: 1.348, data: 0.000) D_A: 0.438 G_A: 4.328 cycle_A: 3.048 idt_A: 0.000 D_B: 0.332 G_B: 3.667 cycle_B: 3.568 idt_B: 0.000 
(epoch: 1, iters: 10, time: 1.347, data: 0.000) D_A: 0.533 G_A: 2.061 cycle_A: 2.459 idt_A: 0.000 D_B: 0.315 G_B: 5.274 cycle_B: 3.440 idt_B: 0.000 
(epoch: 1, iters: 11, time: 1.350, data: 0.000) D_A: 0.464 G_A: 3.208 cycle_A: 4.026 idt_A: 0.000 D_B: 0.780 G_B: 1.569 cycle_B: 4.444 idt_B: 0.000 
(epoch: 1, iters: 12, time: 1.353, data: 0.000) D_A: 0.960 G_A: 2.395 cycle_A: 3.740 idt_A: 0.000 D_B: 0.905 G_B: 5.487 cycle_B: 4.536 idt_B: 0.000 
(epoch: 1, iters: 13, time: 1.348, data: 0.000) D_A: 2.167 G_A: 7.089 cycle_A: 4.568 idt_A: 0.000 D_B: 1.413 G_B: 3.808 cycle_B: 4.056 idt_B: 0.000 
(epoch: 1, iters: 14, time: 1.349, data: 0.000) D_A: 0.292 G_A: 3.805 cycle_A: 5.071 idt_A: 0.000 D_B: 0.354 G_B: 6.204 cycle_B: 3.782 idt_B: 0.000 
(epoch: 1, iters: 15, time: 1.352, data: 0.000) D_A: 0.882 G_A: 1.048 cycle_A: 4.863 idt_A: 0.000 D_B: 0.312 G_B: 5.996 cycle_B: 3.270 idt_B: 0.000 
(epoch: 1, iters: 16, time: 1.354, data: 0.000) D_A: 0.708 G_A: 3.774 cycle_A: 5.290 idt_A: 0.000 D_B: 0.497 G_B: 2.541 cycle_B: 3.947 idt_B: 0.000 
(epoch: 1, iters: 17, time: 1.351, data: 0.000) D_A: 1.482 G_A: 3.285 cycle_A: 5.264 idt_A: 0.000 D_B: 0.450 G_B: 2.262 cycle_B: 3.975 idt_B: 0.000 
(epoch: 1, iters: 18, time: 1.349, data: 0.000) D_A: 0.433 G_A: 4.490 cycle_A: 4.775 idt_A: 0.000 D_B: 0.433 G_B: 2.119 cycle_B: 3.570 idt_B: 0.000 
(epoch: 1, iters: 19, time: 1.355, data: 0.000) D_A: 0.283 G_A: 3.886 cycle_A: 4.895 idt_A: 0.000 D_B: 0.901 G_B: 4.730 cycle_B: 4.200 idt_B: 0.000 
(epoch: 1, iters: 20, time: 1.350, data: 0.000) D_A: 0.281 G_A: 4.186 cycle_A: 4.569 idt_A: 0.000 D_B: 0.489 G_B: 2.472 cycle_B: 3.607 idt_B: 0.000 
(epoch: 1, iters: 21, time: 1.353, data: 0.000) D_A: 0.093 G_A: 5.675 cycle_A: 3.866 idt_A: 0.000 D_B: 0.484 G_B: 4.273 cycle_B: 3.526 idt_B: 0.000 
(epoch: 1, iters: 22, time: 1.349, data: 0.000) D_A: 0.067 G_A: 5.548 cycle_A: 3.868 idt_A: 0.000 D_B: 0.133 G_B: 4.963 cycle_B: 3.329 idt_B: 0.000 
(epoch: 1, iters: 23, time: 1.351, data: 0.000) D_A: 0.040 G_A: 4.817 cycle_A: 2.846 idt_A: 0.000 D_B: 0.095 G_B: 4.202 cycle_B: 3.595 idt_B: 0.000 
(epoch: 1, iters: 24, time: 1.351, data: 0.000) D_A: 0.053 G_A: 4.395 cycle_A: 2.508 idt_A: 0.000 D_B: 0.111 G_B: 3.672 cycle_B: 3.459 idt_B: 0.000 
(epoch: 1, iters: 25, time: 1.352, data: 0.000) D_A: 0.063 G_A: 4.694 cycle_A: 2.471 idt_A: 0.000 D_B: 0.110 G_B: 5.426 cycle_B: 3.364 idt_B: 0.000 
(epoch: 1, iters: 26, time: 1.349, data: 0.000) D_A: 0.056 G_A: 4.448 cycle_A: 2.694 idt_A: 0.000 D_B: 0.069 G_B: 4.544 cycle_B: 3.347 idt_B: 0.000 
(epoch: 1, iters: 27, time: 1.350, data: 0.000) D_A: 0.070 G_A: 4.333 cycle_A: 2.879 idt_A: 0.000 D_B: 0.078 G_B: 4.249 cycle_B: 3.293 idt_B: 0.000 
(epoch: 1, iters: 28, time: 1.355, data: 0.000) D_A: 0.035 G_A: 5.280 cycle_A: 2.931 idt_A: 0.000 D_B: 0.040 G_B: 5.562 cycle_B: 3.604 idt_B: 0.000 
(epoch: 1, iters: 29, time: 1.352, data: 0.000) D_A: 0.070 G_A: 4.700 cycle_A: 3.357 idt_A: 0.000 D_B: 0.054 G_B: 5.203 cycle_B: 3.916 idt_B: 0.000 
(epoch: 1, iters: 30, time: 1.353, data: 0.000) D_A: 0.103 G_A: 3.857 cycle_A: 3.065 idt_A: 0.000 D_B: 0.029 G_B: 8.741 cycle_B: 3.276 idt_B: 0.000 
(epoch: 1, iters: 31, time: 1.352, data: 0.000) D_A: 0.106 G_A: 4.212 cycle_A: 3.704 idt_A: 0.000 D_B: 0.042 G_B: 7.556 cycle_B: 3.538 idt_B: 0.000 
(epoch: 1, iters: 32, time: 1.349, data: 0.000) D_A: 1.061 G_A: 0.643 cycle_A: 4.033 idt_A: 0.000 D_B: 0.012 G_B: 6.645 cycle_B: 3.235 idt_B: 0.000 
(epoch: 1, iters: 33, time: 1.351, data: 0.000) D_A: 1.762 G_A: 7.837 cycle_A: 3.693 idt_A: 0.000 D_B: 0.080 G_B: 5.443 cycle_B: 3.165 idt_B: 0.000 
(epoch: 1, iters: 34, time: 1.354, data: 0.000) D_A: 0.890 G_A: 1.722 cycle_A: 3.261 idt_A: 0.000 D_B: 0.139 G_B: 9.825 cycle_B: 3.228 idt_B: 0.000 
(epoch: 1, iters: 35, time: 1.354, data: 0.000) D_A: 0.519 G_A: 3.841 cycle_A: 3.300 idt_A: 0.000 D_B: 0.031 G_B: 7.680 cycle_B: 3.469 idt_B: 0.000 
(epoch: 1, iters: 36, time: 1.352, data: 0.000) D_A: 0.170 G_A: 5.042 cycle_A: 3.428 idt_A: 0.000 D_B: 0.073 G_B: 6.256 cycle_B: 3.254 idt_B: 0.000 
(epoch: 1, iters: 37, time: 1.353, data: 0.000) D_A: 0.171 G_A: 4.512 cycle_A: 3.673 idt_A: 0.000 D_B: 0.187 G_B: 5.627 cycle_B: 3.457 idt_B: 0.000 
(epoch: 1, iters: 38, time: 1.350, data: 0.000) D_A: 0.068 G_A: 6.321 cycle_A: 2.996 idt_A: 0.000 D_B: 0.033 G_B: 7.276 cycle_B: 3.134 idt_B: 0.000 
(epoch: 1, iters: 39, time: 1.355, data: 0.000) D_A: 0.031 G_A: 5.593 cycle_A: 2.884 idt_A: 0.000 D_B: 0.035 G_B: 7.833 cycle_B: 2.859 idt_B: 0.000 
(epoch: 1, iters: 40, time: 1.353, data: 0.000) D_A: 0.041 G_A: 5.708 cycle_A: 4.391 idt_A: 0.000 D_B: 0.170 G_B: 4.332 cycle_B: 3.068 idt_B: 0.000 
(epoch: 1, iters: 41, time: 1.352, data: 0.000) D_A: 0.036 G_A: 4.793 cycle_A: 3.434 idt_A: 0.000 D_B: 0.210 G_B: 3.304 cycle_B: 2.869 idt_B: 0.000 
(epoch: 1, iters: 42, time: 1.354, data: 0.000) D_A: 0.022 G_A: 5.481 cycle_A: 3.495 idt_A: 0.000 D_B: 0.304 G_B: 2.596 cycle_B: 3.431 idt_B: 0.000 
(epoch: 1, iters: 43, time: 1.353, data: 0.000) D_A: 0.009 G_A: 5.933 cycle_A: 3.114 idt_A: 0.000 D_B: 0.766 G_B: 6.038 cycle_B: 2.825 idt_B: 0.000 
(epoch: 1, iters: 44, time: 1.351, data: 0.000) D_A: 0.005 G_A: 6.290 cycle_A: 2.753 idt_A: 0.000 D_B: 1.622 G_B: 2.345 cycle_B: 3.114 idt_B: 0.000 
(epoch: 1, iters: 45, time: 1.349, data: 0.000) D_A: 0.007 G_A: 6.551 cycle_A: 4.188 idt_A: 0.000 D_B: 0.804 G_B: 7.758 cycle_B: 2.492 idt_B: 0.000 
(epoch: 1, iters: 46, time: 1.352, data: 0.000) D_A: 0.023 G_A: 6.653 cycle_A: 2.344 idt_A: 0.000 D_B: 0.237 G_B: 8.313 cycle_B: 3.262 idt_B: 0.000 
(epoch: 1, iters: 47, time: 1.351, data: 0.000) D_A: 0.012 G_A: 6.404 cycle_A: 3.337 idt_A: 0.000 D_B: 0.021 G_B: 7.662 cycle_B: 3.666 idt_B: 0.000 
(epoch: 1, iters: 48, time: 1.352, data: 0.000) D_A: 0.007 G_A: 6.261 cycle_A: 3.094 idt_A: 0.000 D_B: 0.137 G_B: 5.984 cycle_B: 3.181 idt_B: 0.000 
(epoch: 1, iters: 49, time: 1.351, data: 0.000) D_A: 0.003 G_A: 6.315 cycle_A: 3.119 idt_A: 0.000 D_B: 0.018 G_B: 6.868 cycle_B: 3.205 idt_B: 0.000 
(epoch: 1, iters: 50, time: 1.353, data: 0.000) D_A: 0.006 G_A: 6.421 cycle_A: 2.936 idt_A: 0.000 D_B: 0.021 G_B: 6.078 cycle_B: 2.980 idt_B: 0.000 
(epoch: 1, iters: 51, time: 1.355, data: 0.000) D_A: 0.005 G_A: 6.492 cycle_A: 2.698 idt_A: 0.000 D_B: 0.005 G_B: 4.050 cycle_B: 2.875 idt_B: 0.000 
(epoch: 1, iters: 52, time: 1.353, data: 0.000) D_A: 0.004 G_A: 6.162 cycle_A: 3.327 idt_A: 0.000 D_B: 0.004 G_B: 1.015 cycle_B: 3.244 idt_B: 0.000 
(epoch: 1, iters: 53, time: 1.352, data: 0.000) D_A: 0.014 G_A: 6.517 cycle_A: 3.773 idt_A: 0.000 D_B: 0.015 G_B: 0.999 cycle_B: 3.545 idt_B: 0.000 
(epoch: 1, iters: 54, time: 1.355, data: 0.000) D_A: 0.139 G_A: 6.418 cycle_A: 2.847 idt_A: 0.000 D_B: 0.116 G_B: 1.025 cycle_B: 2.927 idt_B: 0.000 
(epoch: 1, iters: 55, time: 1.352, data: 0.000) D_A: 0.015 G_A: 5.002 cycle_A: 3.056 idt_A: 0.000 D_B: 0.019 G_B: 0.247 cycle_B: 2.598 idt_B: 0.000 
(epoch: 1, iters: 56, time: 1.352, data: 0.000) D_A: 0.011 G_A: 5.558 cycle_A: 2.523 idt_A: 0.000 D_B: 2.943 G_B: 0.096 cycle_B: 2.343 idt_B: 0.000 
(epoch: 1, iters: 57, time: 1.356, data: 0.000) D_A: 0.940 G_A: 5.505 cycle_A: 3.528 idt_A: 0.000 D_B: 2.012 G_B: 8.882 cycle_B: 2.805 idt_B: 0.000 
(epoch: 1, iters: 58, time: 1.357, data: 0.000) D_A: 0.322 G_A: 7.004 cycle_A: 2.633 idt_A: 0.000 D_B: 1.110 G_B: 4.530 cycle_B: 1.510 idt_B: 0.000 
(epoch: 1, iters: 59, time: 1.354, data: 0.000) D_A: 0.032 G_A: 4.459 cycle_A: 2.007 idt_A: 0.000 D_B: 1.843 G_B: 0.317 cycle_B: 2.438 idt_B: 0.000 
(epoch: 1, iters: 60, time: 1.353, data: 0.000) D_A: 0.070 G_A: 4.710 cycle_A: 3.126 idt_A: 0.000 D_B: 0.334 G_B: 1.630 cycle_B: 3.194 idt_B: 0.000 
(epoch: 1, iters: 61, time: 1.355, data: 0.000) D_A: 0.018 G_A: 8.320 cycle_A: 2.574 idt_A: 0.000 D_B: 0.700 G_B: 1.425 cycle_B: 2.433 idt_B: 0.000 
